Outcomes Data Alltime User ID,Outcomes Data Alltime Intake response date Date
232983,2018-02-03
232735,2018-02-03
233299,2018-02-03
232596,2018-02-03
233344,2018-02-03
233175,2018-02-04
233601,2018-02-04
233664,2018-02-04
231627,2018-02-04
230668,2018-02-04
233748,2018-02-05
233118,2018-02-05
232791,2018-02-05
233726,2018-02-05
233708,2018-02-05
233699,2018-02-05
232184,2018-02-05
233728,2018-02-05
232395,2018-02-05
233493,2018-02-05
233721,2018-02-05
233772,2018-02-06
233391,2018-02-06
233787,2018-02-06
224652,2018-02-06
231574,2018-02-06
233322,2018-02-06
228638,2018-02-06
233004,2018-02-06
233810,2018-02-06
233808,2018-02-06
231349,2018-02-06
233912,2018-02-07
233914,2018-02-07
233488,2018-02-07
233913,2018-02-07
233863,2018-02-07
233716,2018-02-07
233834,2018-02-07
233872,2018-02-07
233854,2018-02-07
233895,2018-02-07
229689,2018-02-07
233954,2018-02-08
232467,2018-02-08
233938,2018-02-08
233935,2018-02-08
233943,2018-02-08
233930,2018-02-08
233940,2018-02-08
230680,2018-02-08
226199,2018-02-08
233960,2018-02-08
233962,2018-02-08
230071,2018-02-08
233964,2018-02-09
233330,2018-02-09
233991,2018-02-09
232775,2018-02-09
233985,2018-02-09
232384,2018-02-09
234007,2018-02-09
234001,2018-02-09
233990,2018-02-09
233994,2018-02-09
231460,2018-02-09
234048,2018-02-10
234024,2018-02-10
234039,2018-02-10
234031,2018-02-10
233715,2018-02-10
233780,2018-02-11
234070,2018-02-11
234073,2018-02-11
234016,2018-02-11
234099,2018-02-12
234003,2018-02-12
230376,2018-02-12
234107,2018-02-12
234127,2018-02-12
232633,2018-02-12
234129,2018-02-12
233984,2018-02-12
234118,2018-02-12
233300,2018-02-12
231208,2018-02-12
230631,2018-02-13
232635,2018-02-13
233796,2018-02-13
234134,2018-02-13
233178,2018-02-13
200581,2018-02-13
234221,2018-02-13
233902,2018-02-13
234170,2018-02-13
234236,2018-02-14
234113,2018-02-14
234242,2018-02-14
234218,2018-02-14
233934,2018-02-14
234090,2018-02-14
232362,2018-02-14
232772,2018-02-14
231479,2018-02-15
234311,2018-02-15
232462,2018-02-15
234237,2018-02-15
234249,2018-02-15
229371,2018-02-15
234277,2018-02-15
234347,2018-02-16
233944,2018-02-16
234349,2018-02-16
229600,2018-02-16
234350,2018-02-16
234136,2018-02-17
234418,2018-02-18
234403,2018-02-18
233073,2018-02-18
234434,2018-02-19
234355,2018-02-19
234220,2018-02-19
234208,2018-02-19
233676,2018-02-19
232301,2018-02-19
234199,2018-02-20
232737,2018-02-20
234485,2018-02-20
234500,2018-02-20
234466,2018-02-20
234482,2018-02-20
226686,2018-02-21
231862,2018-02-21
234363,2018-02-21
234556,2018-02-21
234151,2018-02-21
234558,2018-02-21
234516,2018-02-21
234577,2018-02-21
234565,2018-02-21
234570,2018-02-21
234572,2018-02-21
233883,2018-02-21
234514,2018-02-21
234552,2018-02-21
234502,2018-02-21
234116,2018-02-22
234571,2018-02-22
234592,2018-02-22
234639,2018-02-22
233354,2018-02-22
234578,2018-02-22
234636,2018-02-22
234547,2018-02-22
234598,2018-02-22
233451,2018-02-22
234595,2018-02-22
231427,2018-02-22
234623,2018-02-22
234610,2018-02-22
204132,2018-02-23
233039,2018-02-23
233739,2018-02-24
234002,2018-02-24
234629,2018-02-24
233294,2018-02-25
232001,2018-02-25
234575,2018-02-25
234754,2018-02-26
234759,2018-02-26
229973,2018-02-26
234765,2018-02-26
234605,2018-02-26
234491,2018-02-26
234741,2018-02-26
233355,2018-02-26
232900,2018-02-26
234593,2018-02-26
234807,2018-02-27
233042,2018-02-27
234809,2018-02-27
234842,2018-02-27
234829,2018-02-27
234855,2018-02-28
234848,2018-02-28
234533,2018-02-28
234893,2018-02-28
234849,2018-02-28
234818,2018-02-28
234625,2018-03-01
234634,2018-03-01
232947,2018-03-01
234913,2018-03-01
232622,2018-03-01
234894,2018-03-01
234906,2018-03-01
234908,2018-03-01
231815,2018-03-01
234827,2018-03-01
234470,2018-03-02
231619,2018-03-02
234912,2018-03-03
234993,2018-03-04
234992,2018-03-04
234917,2018-03-05
234733,2018-03-05
231979,2018-03-05
234952,2018-03-05
234772,2018-03-06
233814,2018-03-06
234254,2018-03-06
235047,2018-03-06
235095,2018-03-07
234764,2018-03-07
235071,2018-03-07
235073,2018-03-07
234819,2018-03-07
233297,2018-03-08
235143,2018-03-08
235132,2018-03-08
235083,2018-03-08
235142,2018-03-08
235136,2018-03-08
235133,2018-03-08
227495,2018-03-09
235183,2018-03-09
235150,2018-03-09
223466,2018-03-09
235082,2018-03-09
234432,2018-03-10
231301,2018-03-10
233232,2018-03-11
232960,2018-03-11
235212,2018-03-11
235210,2018-03-11
235237,2018-03-12
235249,2018-03-12
235242,2018-03-12
234503,2018-03-12
235260,2018-03-12
234617,2018-03-13
235272,2018-03-13
235284,2018-03-13
235324,2018-03-14
234859,2018-03-14
235323,2018-03-14
234626,2018-03-14
235375,2018-03-15
235371,2018-03-15
235360,2018-03-15
232789,2018-03-15
235408,2018-03-15
235269,2018-03-15
234530,2018-03-15
235399,2018-03-15
235404,2018-03-15
235401,2018-03-15
235447,2018-03-16
230791,2018-03-16
235413,2018-03-16
235439,2018-03-16
235440,2018-03-16
233992,2018-03-16
234217,2018-03-17
234413,2018-03-17
235391,2018-03-17
234971,2018-03-17
233194,2018-03-18
231621,2018-03-18
235501,2018-03-18
233743,2018-03-18
235526,2018-03-19
234954,2018-03-19
235529,2018-03-19
235546,2018-03-19
235553,2018-03-19
235558,2018-03-19
235531,2018-03-19
235535,2018-03-19
235532,2018-03-19
235520,2018-03-19
235554,2018-03-19
235533,2018-03-19
235542,2018-03-19
235565,2018-03-19
233027,2018-03-19
235516,2018-03-19
235578,2018-03-19
235540,2018-03-19
235539,2018-03-19
235511,2018-03-19
235517,2018-03-19
235600,2018-03-20
235585,2018-03-20
235528,2018-03-20
232401,2018-03-20
235609,2018-03-20
235126,2018-03-20
235613,2018-03-20
235124,2018-03-20
235603,2018-03-20
235662,2018-03-21
232734,2018-03-21
235653,2018-03-21
235387,2018-03-21
235317,2018-03-21
235657,2018-03-21
235629,2018-03-21
235639,2018-03-21
235663,2018-03-21
235684,2018-03-22
235707,2018-03-22
235696,2018-03-22
230596,2018-03-22
230399,2018-03-22
235708,2018-03-22
235685,2018-03-23
230316,2018-03-23
227472,2018-03-23
235648,2018-03-23
234018,2018-03-23
235583,2018-03-24
235739,2018-03-24
235407,2018-03-24
228168,2018-03-24
235541,2018-03-25
235500,2018-03-26
235782,2018-03-26
235781,2018-03-26
235810,2018-03-26
235784,2018-03-26
235783,2018-03-26
235794,2018-03-26
231410,2018-03-27
235602,2018-03-27
235432,2018-03-27
229949,2018-03-27
235838,2018-03-27
230736,2018-03-27
235828,2018-03-27
235893,2018-03-28
232811,2018-03-28
235631,2018-03-28
235894,2018-03-28
235896,2018-03-28
235880,2018-03-28
226762,2018-03-28
235870,2018-03-28
235624,2018-03-28
235182,2018-03-29
235792,2018-03-29
235247,2018-03-30
235327,2018-03-30
203155,2018-03-30
235019,2018-03-31
235959,2018-03-31
235890,2018-03-31
209775,2018-04-01
231810,2018-04-01
235677,2018-04-02
236026,2018-04-02
236095,2018-04-02
236028,2018-04-02
236088,2018-04-02
236057,2018-04-02
236013,2018-04-02
236014,2018-04-02
236065,2018-04-02
236063,2018-04-02
236092,2018-04-02
236011,2018-04-02
232867,2018-04-02
236023,2018-04-02
236079,2018-04-02
236009,2018-04-02
236058,2018-04-02
236054,2018-04-02
236096,2018-04-02
236068,2018-04-02
232971,2018-04-02
236031,2018-04-02
236098,2018-04-02
236072,2018-04-02
235865,2018-04-02
236051,2018-04-02
236045,2018-04-02
236105,2018-04-02
236016,2018-04-02
236027,2018-04-02
236149,2018-04-03
236141,2018-04-03
231532,2018-04-03
234325,2018-04-03
236116,2018-04-03
235835,2018-04-03
235550,2018-04-03
235383,2018-04-03
236078,2018-04-03
236126,2018-04-03
236117,2018-04-03
236151,2018-04-03
236119,2018-04-03
236123,2018-04-03
236138,2018-04-03
236125,2018-04-03
236180,2018-04-04
236181,2018-04-04
236021,2018-04-04
236179,2018-04-04
232269,2018-04-04
236201,2018-04-04
236178,2018-04-04
236183,2018-04-04
234864,2018-04-05
236247,2018-04-05
229312,2018-04-05
235292,2018-04-06
236161,2018-04-06
236257,2018-04-06
236276,2018-04-07
236154,2018-04-07
235908,2018-04-07
235680,2018-04-08
234256,2018-04-08
236321,2018-04-08
236370,2018-04-09
236355,2018-04-09
236383,2018-04-09
236359,2018-04-09
236382,2018-04-09
236363,2018-04-09
235160,2018-04-09
236422,2018-04-10
236416,2018-04-10
236392,2018-04-10
236432,2018-04-10
236395,2018-04-10
236003,2018-04-10
236411,2018-04-10
236390,2018-04-10
236409,2018-04-10
236358,2018-04-10
236428,2018-04-10
236402,2018-04-10
236493,2018-04-11
235634,2018-04-11
236480,2018-04-11
236308,2018-04-11
236449,2018-04-11
230409,2018-04-11
236485,2018-04-11
236459,2018-04-11
236463,2018-04-11
236410,2018-04-11
236471,2018-04-11
236421,2018-04-11
236113,2018-04-11
236495,2018-04-11
236494,2018-04-11
236486,2018-04-11
227621,2018-04-11
236221,2018-04-11
236337,2018-04-11
236524,2018-04-12
236206,2018-04-12
236523,2018-04-12
236534,2018-04-12
236538,2018-04-12
236536,2018-04-12
236238,2018-04-12
236519,2018-04-12
236554,2018-04-13
236483,2018-04-13
236566,2018-04-13
236457,2018-04-13
236558,2018-04-13
236548,2018-04-13
236032,2018-04-14
236576,2018-04-15
232670,2018-04-15
236611,2018-04-15
234840,2018-04-15
233774,2018-04-15
236630,2018-04-16
236445,2018-04-16
228072,2018-04-16
236629,2018-04-16
234005,2018-04-16
235714,2018-04-16
230884,2018-04-17
236683,2018-04-17
230287,2018-04-17
236674,2018-04-17
235692,2018-04-18
236127,2018-04-18
236732,2018-04-19
236562,2018-04-19
236764,2018-04-19
231706,2018-04-19
232698,2018-04-19
236788,2018-04-20
236800,2018-04-20
234666,2018-04-20
236753,2018-04-20
236819,2018-04-20
236130,2018-04-20
236794,2018-04-20
235560,2018-04-20
236802,2018-04-20
236844,2018-04-21
236671,2018-04-21
233291,2018-04-21
236831,2018-04-21
236829,2018-04-21
236560,2018-04-22
236875,2018-04-23
236877,2018-04-23
236939,2018-04-24
236908,2018-04-24
232096,2018-04-24
236943,2018-04-24
236944,2018-04-24
234248,2018-04-24
236920,2018-04-24
236960,2018-04-25
235795,2018-04-25
236963,2018-04-25
236990,2018-04-25
236971,2018-04-25
237015,2018-04-25
236994,2018-04-25
236550,2018-04-25
236972,2018-04-25
237003,2018-04-25
236959,2018-04-25
236970,2018-04-25
236986,2018-04-25
236916,2018-04-25
236890,2018-04-25
236974,2018-04-25
236979,2018-04-25
236988,2018-04-25
237019,2018-04-26
237048,2018-04-26
237043,2018-04-26
237066,2018-04-26
224167,2018-04-27
237080,2018-04-27
237070,2018-04-27
236911,2018-04-27
237076,2018-04-27
237086,2018-04-27
237087,2018-04-27
237082,2018-04-27
235572,2018-04-29
237147,2018-04-29
236918,2018-04-29
237132,2018-04-29
237145,2018-04-29
237129,2018-04-29
236451,2018-04-30
237175,2018-04-30
237168,2018-04-30
237169,2018-04-30
237180,2018-04-30
237155,2018-04-30
237170,2018-04-30
237167,2018-04-30
236952,2018-04-30
237090,2018-04-30
237183,2018-04-30
237184,2018-04-30
236983,2018-04-30
237104,2018-04-30
237195,2018-04-30
237235,2018-05-01
236209,2018-05-01
237227,2018-05-01
237225,2018-05-01
237236,2018-05-01
237229,2018-05-01
236873,2018-05-01
237230,2018-05-01
236597,2018-05-01
232792,2018-05-01
236626,2018-05-01
237213,2018-05-01
227696,2018-05-01
237231,2018-05-01
237164,2018-05-01
237224,2018-05-01
233048,2018-05-01
237271,2018-05-02
237256,2018-05-02
237252,2018-05-02
237221,2018-05-02
237254,2018-05-02
237018,2018-05-02
237253,2018-05-02
237159,2018-05-02
237233,2018-05-02
237306,2018-05-03
231268,2018-05-03
237304,2018-05-03
220420,2018-05-03
237302,2018-05-03
237309,2018-05-03
237351,2018-05-04
235149,2018-05-04
237310,2018-05-04
237333,2018-05-04
237331,2018-05-04
237324,2018-05-04
237337,2018-05-04
236855,2018-05-05
237024,2018-05-05
237389,2018-05-06
237392,2018-05-06
236204,2018-05-06
237250,2018-05-06
237417,2018-05-07
237424,2018-05-07
230861,2018-05-07
237428,2018-05-07
236961,2018-05-07
234279,2018-05-07
237287,2018-05-07
237413,2018-05-07
235906,2018-05-07
237327,2018-05-07
237326,2018-05-07
237401,2018-05-07
237406,2018-05-07
237294,2018-05-07
237418,2018-05-07
237453,2018-05-08
237479,2018-05-08
236884,2018-05-08
237016,2018-05-08
237415,2018-05-08
237470,2018-05-08
237471,2018-05-08
237476,2018-05-08
237440,2018-05-08
237481,2018-05-08
237490,2018-05-09
237488,2018-05-09
237452,2018-05-09
237282,2018-05-09
237521,2018-05-09
237447,2018-05-09
237545,2018-05-09
237484,2018-05-09
236946,2018-05-09
237513,2018-05-09
236757,2018-05-09
237515,2018-05-09
237531,2018-05-09
201044,2018-05-09
237496,2018-05-09
237510,2018-05-09
237506,2018-05-09
237528,2018-05-09
237527,2018-05-09
237504,2018-05-09
237486,2018-05-09
237420,2018-05-09
237553,2018-05-10
232763,2018-05-10
237585,2018-05-10
237560,2018-05-10
237293,2018-05-10
237578,2018-05-10
237576,2018-05-10
237551,2018-05-10
235818,2018-05-10
237569,2018-05-10
237573,2018-05-10
237574,2018-05-10
237564,2018-05-10
231934,2018-05-10
237563,2018-05-10
237561,2018-05-10
237541,2018-05-10
237579,2018-05-10
237570,2018-05-10
237363,2018-05-10
237214,2018-05-10
237347,2018-05-10
237559,2018-05-10
237589,2018-05-10
232782,2018-05-10
237614,2018-05-11
237620,2018-05-11
237638,2018-05-11
237612,2018-05-11
237640,2018-05-11
237632,2018-05-11
237642,2018-05-11
237429,2018-05-11
237611,2018-05-11
236820,2018-05-11
237624,2018-05-11
237625,2018-05-11
237605,2018-05-11
237636,2018-05-11
237650,2018-05-12
237526,2018-05-12
237455,2018-05-12
237659,2018-05-12
237542,2018-05-13
236077,2018-05-13
237469,2018-05-13
237696,2018-05-14
237739,2018-05-14
237658,2018-05-14
237704,2018-05-14
237698,2018-05-14
237707,2018-05-14
237716,2018-05-14
237507,2018-05-14
237709,2018-05-14
237387,2018-05-15
237770,2018-05-15
237772,2018-05-15
237431,2018-05-15
237566,2018-05-15
237809,2018-05-16
237787,2018-05-16
231437,2018-05-16
237791,2018-05-16
237771,2018-05-16
237793,2018-05-16
236938,2018-05-16
237356,2018-05-17
237769,2018-05-17
237834,2018-05-17
237848,2018-05-17
237845,2018-05-17
237832,2018-05-17
237813,2018-05-17
237860,2018-05-17
237826,2018-05-17
237849,2018-05-17
237402,2018-05-17
237854,2018-05-17
237639,2018-05-17
236769,2018-05-18
237869,2018-05-18
227917,2018-05-18
236361,2018-05-18
237897,2018-05-18
237862,2018-05-18
237833,2018-05-18
237895,2018-05-18
237751,2018-05-18
237886,2018-05-18
236103,2018-05-18
237879,2018-05-18
237594,2018-05-18
237274,2018-05-18
235561,2018-05-19
234181,2018-05-19
230072,2018-05-19
235964,2018-05-19
237837,2018-05-19
237550,2018-05-20
237204,2018-05-20
237489,2018-05-20
237868,2018-05-20
237941,2018-05-20
237934,2018-05-20
237929,2018-05-20
237984,2018-05-21
237989,2018-05-21
237986,2018-05-21
237975,2018-05-21
237964,2018-05-21
237979,2018-05-21
237972,2018-05-21
237973,2018-05-21
237970,2018-05-21
237963,2018-05-21
237980,2018-05-21
219892,2018-05-21
237968,2018-05-21
238033,2018-05-22
238028,2018-05-22
238020,2018-05-22
237999,2018-05-22
237435,2018-05-22
237357,2018-05-22
238008,2018-05-22
238000,2018-05-22
238006,2018-05-22
237987,2018-05-22
231295,2018-05-22
238039,2018-05-22
237992,2018-05-22
238023,2018-05-22
237982,2018-05-22
238037,2018-05-22
237909,2018-05-22
238012,2018-05-22
238005,2018-05-23
237796,2018-05-23
238094,2018-05-23
237960,2018-05-23
238069,2018-05-23
238063,2018-05-23
238075,2018-05-23
238062,2018-05-23
238060,2018-05-23
236976,2018-05-23
238071,2018-05-23
238068,2018-05-23
238058,2018-05-23
238076,2018-05-23
238138,2018-05-24
238120,2018-05-24
238111,2018-05-24
238137,2018-05-24
238070,2018-05-24
238128,2018-05-24
238098,2018-05-24
238162,2018-05-25
238167,2018-05-25
238161,2018-05-25
238144,2018-05-25
238153,2018-05-25
235238,2018-05-25
238164,2018-05-25
238163,2018-05-25
238140,2018-05-25
237998,2018-05-25
238165,2018-05-25
232009,2018-05-25
238180,2018-05-26
238178,2018-05-26
238184,2018-05-26
238193,2018-05-27
234348,2018-05-28
238192,2018-05-28
235725,2018-05-28
238232,2018-05-28
236452,2018-05-29
238243,2018-05-29
238266,2018-05-29
238272,2018-05-29
238256,2018-05-29
238253,2018-05-29
238262,2018-05-29
237516,2018-05-29
238268,2018-05-29
237023,2018-05-29
238277,2018-05-29
238235,2018-05-29
238263,2018-05-29
238259,2018-05-29
238239,2018-05-29
231737,2018-05-29
238291,2018-05-29
237985,2018-05-29
238246,2018-05-29
238247,2018-05-29
238332,2018-05-30
237126,2018-05-30
238311,2018-05-30
238309,2018-05-30
238333,2018-05-30
238347,2018-05-30
238284,2018-05-30
238271,2018-05-30
238352,2018-05-30
238334,2018-05-30
238337,2018-05-30
238302,2018-05-30
238365,2018-05-30
238391,2018-05-31
238351,2018-05-31
238396,2018-05-31
238398,2018-05-31
238368,2018-05-31
238427,2018-06-01
238431,2018-06-01
236060,2018-06-01
238418,2018-06-01
238442,2018-06-01
238441,2018-06-01
238432,2018-06-01
238434,2018-06-01
238464,2018-06-02
238460,2018-06-02
238326,2018-06-02
238454,2018-06-02
237377,2018-06-02
238466,2018-06-02
236613,2018-06-03
238486,2018-06-03
234870,2018-06-03
236761,2018-06-03
238472,2018-06-03
236903,2018-06-03
237922,2018-06-03
238325,2018-06-03
238499,2018-06-04
238528,2018-06-04
238494,2018-06-04
238533,2018-06-04
238476,2018-06-04
236040,2018-06-04
233365,2018-06-04
236254,2018-06-04
238508,2018-06-04
238516,2018-06-04
238532,2018-06-04
233056,2018-06-05
238540,2018-06-05
238558,2018-06-05
238543,2018-06-05
238570,2018-06-05
238552,2018-06-05
238550,2018-06-05
236315,2018-06-06
238594,2018-06-06
238592,2018-06-06
238614,2018-06-06
238600,2018-06-06
236900,2018-06-06
237705,2018-06-06
238369,2018-06-06
238174,2018-06-06
238567,2018-06-06
238637,2018-06-07
238173,2018-06-07
234927,2018-06-07
238590,2018-06-07
238624,2018-06-07
236883,2018-06-07
238647,2018-06-07
238634,2018-06-07
237880,2018-06-08
231539,2018-06-08
231886,2018-06-08
238024,2018-06-08
238691,2018-06-08
238687,2018-06-08
238564,2018-06-08
238689,2018-06-08
238673,2018-06-08
235882,2018-06-08
238737,2018-06-09
229039,2018-06-09
238745,2018-06-10
238714,2018-06-10
238736,2018-06-11
236509,2018-06-11
238803,2018-06-11
238819,2018-06-11
238777,2018-06-11
237028,2018-06-11
238622,2018-06-11
238675,2018-06-11
238781,2018-06-11
238820,2018-06-11
238775,2018-06-11
238833,2018-06-12
238831,2018-06-12
238863,2018-06-12
234352,2018-06-12
238827,2018-06-12
238864,2018-06-12
238758,2018-06-12
231408,2018-06-12
238830,2018-06-12
238851,2018-06-12
238879,2018-06-13
238890,2018-06-13
233058,2018-06-13
238662,2018-06-13
238885,2018-06-13
234890,2018-06-13
238141,2018-06-13
238909,2018-06-13
238892,2018-06-13
238887,2018-06-13
238894,2018-06-13
238645,2018-06-13
231895,2018-06-13
238949,2018-06-14
238945,2018-06-14
238826,2018-06-14
238839,2018-06-14
238959,2018-06-14
238937,2018-06-14
238928,2018-06-14
238829,2018-06-14
238978,2018-06-15
238973,2018-06-15
239004,2018-06-16
238403,2018-06-16
238997,2018-06-16
234548,2018-06-16
238825,2018-06-17
239026,2018-06-17
239024,2018-06-17
238987,2018-06-17
238353,2018-06-17
239052,2018-06-18
239082,2018-06-18
239066,2018-06-18
238683,2018-06-18
239071,2018-06-18
239087,2018-06-19
231824,2018-06-19
239121,2018-06-19
239092,2018-06-19
239104,2018-06-19
238943,2018-06-19
238811,2018-06-20
238530,2018-06-20
239111,2018-06-20
239100,2018-06-20
239153,2018-06-20
239136,2018-06-20
239146,2018-06-20
239112,2018-06-20
239196,2018-06-20
239073,2018-06-20
239161,2018-06-20
239137,2018-06-20
239195,2018-06-20
238681,2018-06-20
239182,2018-06-20
239144,2018-06-20
236724,2018-06-20
239132,2018-06-20
239212,2018-06-21
239172,2018-06-21
239057,2018-06-22
239171,2018-06-22
239253,2018-06-22
239259,2018-06-22
231362,2018-06-22
236860,2018-06-23
239273,2018-06-23
235236,2018-06-23
239294,2018-06-23
234978,2018-06-24
239343,2018-06-25
239131,2018-06-25
239348,2018-06-25
238563,2018-06-25
238893,2018-06-25
239292,2018-06-26
238764,2018-06-26
239333,2018-06-26
230835,2018-06-26
239361,2018-06-26
239372,2018-06-26
239378,2018-06-27
236350,2018-06-27
232606,2018-06-27
235022,2018-06-28
239125,2018-06-28
239338,2018-06-28
239462,2018-06-29
239457,2018-06-29
232726,2018-06-29
239108,2018-06-29
237216,2018-06-29
238951,2018-06-29
239460,2018-06-29
239426,2018-06-29
239432,2018-07-01
238984,2018-07-01
232311,2018-07-01
239509,2018-07-01
239538,2018-07-02
239554,2018-07-02
239555,2018-07-02
239553,2018-07-02
239631,2018-07-02
239133,2018-07-02
239648,2018-07-03
239652,2018-07-03
232514,2018-07-03
238305,2018-07-04
238858,2018-07-04
235716,2018-07-04
238844,2018-07-04
239445,2018-07-04
235054,2018-07-05
239647,2018-07-05
238515,2018-07-05
239695,2018-07-05
239692,2018-07-05
237764,2018-07-06
236246,2018-07-06
239227,2018-07-06
239743,2018-07-06
239364,2018-07-06
231547,2018-07-08
